"ID_sim","SNR","Method","Retention","Nonzero","Prediction"
"2 60","0.0851118720078079","Relaxed Lasso","1","1","470.215459547793"
"2 60","0.0851118720078079","RF","3","5","365.224554805621"
"2 61","0.0851118720078079","Lasso","1","3","343.248167322759"
"2 61","0.0851118720078079","Relaxed Lasso","0","0","347.341178668452"
"2 61","0.0851118720078079","RF","1","4","322.879196624243"
"2 62","0.0851118720078079","Lasso","2","2","411.916698579835"
"2 62","0.0851118720078079","Relaxed Lasso","2","2","413.780839548303"
"2 62","0.0851118720078079","RF","3","10","360.242489170345"
"2 63","0.0851118720078079","Lasso","0","0","284.399511892722"
"2 63","0.0851118720078079","Relaxed Lasso","0","0","285.681550946734"
"2 63","0.0851118720078079","RF","1","4","276.806287310231"
"2 64","0.0851118720078079","Lasso","0","1","293.743489598572"
"2 64","0.0851118720078079","Relaxed Lasso","0","1","291.379416574314"
"2 64","0.0851118720078079","RF","0","4","275.11890204878"
"2 65","0.0851118720078079","Lasso","2","2","332.757399139703"
"2 65","0.0851118720078079","Relaxed Lasso","1","1","313.803826751369"
"2 65","0.0851118720078079","RF","3","4","282.322508153763"
"2 66","0.0851118720078079","Lasso","1","3","363.41526539604"
"2 66","0.0851118720078079","Relaxed Lasso","0","1","363.311683643615"
"2 66","0.0851118720078079","RF","2","3","268.719588163153"
"2 67","0.0851118720078079","Lasso","0","5","341.205172749327"
"2 67","0.0851118720078079","Relaxed Lasso","0","5","343.106111594218"
"2 67","0.0851118720078079","RF","1","8","299.608718692738"
"2 68","0.0851118720078079","Lasso","0","0","393.790571929265"
"2 68","0.0851118720078079","Relaxed Lasso","0","0","399.442301842536"
"2 68","0.0851118720078079","RF","0","3","328.836752610124"
"2 69","0.0851118720078079","Lasso","3","26","268.118885925909"
"2 69","0.0851118720078079","Relaxed Lasso","3","26","264.898891405182"
"2 69","0.0851118720078079","RF","1","4","193.803953304211"
"2 70","0.0851118720078079","Lasso","1","1","344.182975217504"
"2 70","0.0851118720078079","Relaxed Lasso","1","1","344.960847038545"
"2 70","0.0851118720078079","RF","2","4","298.048848220539"
"2 71","0.0851118720078079","Lasso","1","5","267.307979507573"
"2 71","0.0851118720078079","Relaxed Lasso","1","4","261.707404959393"
"2 71","0.0851118720078079","RF","1","8","204.689110649795"
"2 72","0.0851118720078079","Lasso","1","3","315.596984100225"
"2 72","0.0851118720078079","Relaxed Lasso","1","2","309.987107050654"
"2 72","0.0851118720078079","RF","1","4","266.987973874076"
"2 73","0.0851118720078079","Lasso","2","6","370.097887217225"
"2 73","0.0851118720078079","Relaxed Lasso","1","2","375.882906384221"
"2 73","0.0851118720078079","RF","3","5","326.529999900796"
"2 74","0.0851118720078079","Lasso","3","4","408.19683184909"
"2 74","0.0851118720078079","Relaxed Lasso","3","17","365.630291506739"
"2 74","0.0851118720078079","RF","2","5","293.693073747187"
"2 75","0.0851118720078079","Lasso","2","7","363.135612237173"
"2 75","0.0851118720078079","Relaxed Lasso","2","2","361.528520961326"
"2 75","0.0851118720078079","RF","2","5","294.054479020071"
"2 76","0.0851118720078079","Lasso","2","3","475.431031212352"
"2 76","0.0851118720078079","Relaxed Lasso","1","1","474.979569911617"
"2 76","0.0851118720078079","RF","2","4","408.088071702429"
"2 77","0.0851118720078079","Lasso","2","3","382.874104852714"
"2 77","0.0851118720078079","Relaxed Lasso","2","3","382.38238492088"
"2 77","0.0851118720078079","RF","2","3","286.688439833774"
"2 78","0.0851118720078079","Lasso","0","3","358.065255202846"
"2 78","0.0851118720078079","Relaxed Lasso","0","1","336.554421788425"
"2 78","0.0851118720078079","RF","2","5","303.34092931959"
"2 79","0.0851118720078079","Lasso","2","14","427.003056325251"
"2 79","0.0851118720078079","Relaxed Lasso","2","8","451.411827581908"
"2 79","0.0851118720078079","RF","0","8","366.583164535253"
"2 80","0.0851118720078079","Lasso","1","3","364.686839045914"
"2 80","0.0851118720078079","Relaxed Lasso","0","0","364.323267315792"
"2 80","0.0851118720078079","RF","0","5","305.690722830437"
"2 81","0.0851118720078079","Lasso","2","4","433.787498420177"
"2 81","0.0851118720078079","Relaxed Lasso","2","4","429.410879824562"
"2 81","0.0851118720078079","RF","0","3","368.866299570695"
"2 82","0.0851118720078079","Lasso","2","6","307.344658277111"
"2 82","0.0851118720078079","Relaxed Lasso","2","6","309.531146002986"
"2 82","0.0851118720078079","RF","1","2","277.135673569593"
"2 83","0.0851118720078079","Lasso","0","6","404.323893252236"
"2 83","0.0851118720078079","Relaxed Lasso","0","2","378.85605621347"
"2 83","0.0851118720078079","RF","0","3","298.163555482824"
"2 84","0.0851118720078079","Lasso","0","0","410.193017143908"
"2 84","0.0851118720078079","Relaxed Lasso","0","1","410.417253026389"
"2 84","0.0851118720078079","RF","1","5","399.436288062766"
"2 85","0.0851118720078079","Lasso","1","3","358.819200722361"
"2 85","0.0851118720078079","Relaxed Lasso","1","1","358.142940352902"
"2 85","0.0851118720078079","RF","0","4","337.944363339668"
"2 86","0.0851118720078079","Lasso","2","3","420.958514908314"
"2 86","0.0851118720078079","Relaxed Lasso","0","0","419.992293170202"
"2 86","0.0851118720078079","RF","2","4","423.083710585442"
"2 87","0.0851118720078079","Lasso","0","0","392.327611557727"
"2 87","0.0851118720078079","Relaxed Lasso","0","0","392.783667873245"
"2 87","0.0851118720078079","RF","1","3","367.047344709826"
"2 88","0.0851118720078079","Lasso","1","4","314.556902360777"
"2 88","0.0851118720078079","Relaxed Lasso","1","4","316.602308431517"
"2 88","0.0851118720078079","RF","1","4","287.373356762359"
"2 89","0.0851118720078079","Lasso","0","0","421.61462197751"
"2 89","0.0851118720078079","Relaxed Lasso","2","3","419.101830256684"
"2 89","0.0851118720078079","RF","0","3","377.918585806496"
"2 90","0.0851118720078079","Lasso","0","2","319.713745893255"
"2 90","0.0851118720078079","Relaxed Lasso","0","2","319.124220977184"
"2 90","0.0851118720078079","RF","0","5","282.392162505506"
"2 91","0.0851118720078079","Lasso","0","0","280.961694256387"
"2 91","0.0851118720078079","Relaxed Lasso","0","0","280.152712677708"
"2 91","0.0851118720078079","RF","2","5","247.04943217149"
"2 92","0.0851118720078079","Lasso","1","8","320.075960452245"
"2 92","0.0851118720078079","Relaxed Lasso","1","4","307.840896675757"
"2 92","0.0851118720078079","RF","2","5","279.341272693223"
"2 93","0.0851118720078079","Lasso","2","10","344.39874879946"
"2 93","0.0851118720078079","Relaxed Lasso","1","1","350.874149448886"
"2 93","0.0851118720078079","RF","3","5","298.345937586316"
"2 94","0.0851118720078079","Lasso","2","5","412.830668531975"
"2 94","0.0851118720078079","Relaxed Lasso","0","0","413.949369182244"
"2 94","0.0851118720078079","RF","0","6","303.591854620458"
"2 95","0.0851118720078079","Lasso","2","6","331.109450733577"
"2 95","0.0851118720078079","Relaxed Lasso","0","3","332.612710659798"
"2 95","0.0851118720078079","RF","2","11","298.817718750801"
"2 96","0.0851118720078079","Lasso","1","3","437.655095118107"
"2 96","0.0851118720078079","Relaxed Lasso","1","1","437.489825426836"
"2 96","0.0851118720078079","RF","3","5","363.40106236757"
"2 97","0.0851118720078079","Lasso","1","1","407.016976567698"
"2 97","0.0851118720078079","Relaxed Lasso","1","1","394.387963463802"
"2 97","0.0851118720078079","RF","2","4","343.00157790137"
"2 98","0.0851118720078079","Lasso","3","31","281.814923333039"
"2 98","0.0851118720078079","Relaxed Lasso","2","24","278.497143072241"
"2 98","0.0851118720078079","RF","0","5","295.385885962135"
"2 99","0.0851118720078079","Lasso","1","5","376.14025912696"
"2 99","0.0851118720078079","Relaxed Lasso","1","2","374.708396203896"
"2 99","0.0851118720078079","RF","1","3","328.175562609441"
"2 100","0.0851118720078079","Lasso","3","4","350.390512223952"
"2 100","0.0851118720078079","Relaxed Lasso","2","3","350.043928622573"
"2 100","0.0851118720078079","RF","2","5","296.459713432914"
"3 1","0.14488061513347","Lasso","1","3","238.807860406639"
"3 1","0.14488061513347","Relaxed Lasso","1","1","238.658790618388"
"3 1","0.14488061513347","RF","2","3","203.983642370079"
"3 2","0.14488061513347","Lasso","2","10","244.901609390311"
"3 2","0.14488061513347","Relaxed Lasso","1","1","235.159670744593"
"3 2","0.14488061513347","RF","3","3","198.048383543484"
"3 3","0.14488061513347","Lasso","2","3","197.829761004061"
"3 3","0.14488061513347","Relaxed Lasso","2","3","199.891496395335"
"3 3","0.14488061513347","RF","2","5","181.469125219368"
"3 4","0.14488061513347","Lasso","0","0","264.420511231074"
"3 4","0.14488061513347","Relaxed Lasso","0","0","266.718695905258"
"3 4","0.14488061513347","RF","1","5","273.184957809583"
"3 5","0.14488061513347","Lasso","2","5","205.339771836568"
"3 5","0.14488061513347","Relaxed Lasso","1","1","217.979130418925"
"3 5","0.14488061513347","RF","3","6","180.194148555628"
"3 6","0.14488061513347","Lasso","2","4","186.366028146853"
"3 6","0.14488061513347","Relaxed Lasso","2","4","184.457923999943"
"3 6","0.14488061513347","RF","3","6","148.060421499723"
"3 7","0.14488061513347","Lasso","1","9","213.373012205366"
"3 7","0.14488061513347","Relaxed Lasso","1","6","213.223574631029"
"3 7","0.14488061513347","RF","3","5","162.656053219019"
"3 8","0.14488061513347","Lasso","2","4","253.059150530146"
"3 8","0.14488061513347","Relaxed Lasso","2","4","250.740908018951"
"3 8","0.14488061513347","RF","3","5","209.629728277773"
"3 9","0.14488061513347","Lasso","1","1","198.260412866583"
"3 9","0.14488061513347","Relaxed Lasso","0","0","200.624652144433"
"3 9","0.14488061513347","RF","0","4","187.837125233492"
"3 10","0.14488061513347","Lasso","2","4","213.052967638566"
"3 10","0.14488061513347","Relaxed Lasso","1","2","207.937860369238"
"3 10","0.14488061513347","RF","2","3","181.624245989733"
"3 11","0.14488061513347","Lasso","2","8","207.300990730831"
"3 11","0.14488061513347","Relaxed Lasso","1","1","206.761418595313"
"3 11","0.14488061513347","RF","3","8","150.106156431716"
"3 12","0.14488061513347","Lasso","1","8","193.25335324131"
"3 12","0.14488061513347","Relaxed Lasso","0","0","192.288751809887"
"3 12","0.14488061513347","RF","0","5","151.025040948262"
"3 13","0.14488061513347","Lasso","0","0","167.41291198969"
"3 13","0.14488061513347","Relaxed Lasso","0","0","167.284937748677"
"3 13","0.14488061513347","RF","1","5","147.704495487727"
"3 14","0.14488061513347","Lasso","1","16","171.555977284005"
"3 14","0.14488061513347","Relaxed Lasso","1","6","171.069668981479"
"3 14","0.14488061513347","RF","0","3","137.911601912651"
"3 15","0.14488061513347","Lasso","4","6","213.890667742855"
"3 15","0.14488061513347","Relaxed Lasso","2","2","209.186365534403"
"3 15","0.14488061513347","RF","1","4","135.808769314013"
"3 16","0.14488061513347","Lasso","1","2","224.843415213404"
"3 16","0.14488061513347","Relaxed Lasso","1","2","223.702203876647"
"3 16","0.14488061513347","RF","1","5","190.769031642637"
"3 17","0.14488061513347","Lasso","1","5","248.234272241766"
"3 17","0.14488061513347","Relaxed Lasso","1","1","248.283889061787"
"3 17","0.14488061513347","RF","1","5","214.257803069714"
"3 18","0.14488061513347","Lasso","1","2","202.643151173674"
"3 18","0.14488061513347","Relaxed Lasso","1","2","199.435144608119"
"3 18","0.14488061513347","RF","2","5","183.230127980703"
"3 19","0.14488061513347","Lasso","1","3","213.291160515626"
"3 19","0.14488061513347","Relaxed Lasso","1","3","213.443388505862"
"3 19","0.14488061513347","RF","2","4","209.205945277172"
"3 20","0.14488061513347","Lasso","2","6","185.060682909956"
"3 20","0.14488061513347","Relaxed Lasso","2","6","185.378735279619"
"3 20","0.14488061513347","RF","2","4","149.035968754429"
"3 21","0.14488061513347","Lasso","1","1","184.229592210978"
"3 21","0.14488061513347","Relaxed Lasso","1","1","183.583531677724"
"3 21","0.14488061513347","RF","1","3","158.399584975644"
"3 22","0.14488061513347","Lasso","3","23","261.401644218769"
"3 22","0.14488061513347","Relaxed Lasso","3","21","259.474240312247"
"3 22","0.14488061513347","RF","0","5","230.481856019992"
"3 23","0.14488061513347","Lasso","2","3","201.729551417957"
"3 23","0.14488061513347","Relaxed Lasso","0","0","204.448895981938"
"3 23","0.14488061513347","RF","2","4","178.225945292029"
"3 24","0.14488061513347","Lasso","1","3","150.740530267179"
"3 24","0.14488061513347","Relaxed Lasso","1","1","151.37099019742"
"3 24","0.14488061513347","RF","4","4","138.67241065786"
"3 25","0.14488061513347","Lasso","2","10","134.774077498084"
"3 25","0.14488061513347","Relaxed Lasso","2","2","150.214748503892"
"3 25","0.14488061513347","RF","3","7","125.41976288724"
"3 26","0.14488061513347","Lasso","3","7","233.939421623142"
"3 26","0.14488061513347","Relaxed Lasso","3","5","244.949903506018"
"3 26","0.14488061513347","RF","3","7","174.155435846099"
"3 27","0.14488061513347","Lasso","2","7","216.715828635895"
"3 27","0.14488061513347","Relaxed Lasso","2","6","218.295449536199"
"3 27","0.14488061513347","RF","1","3","176.937028223993"
"3 28","0.14488061513347","Lasso","2","4","236.916768167684"
"3 28","0.14488061513347","Relaxed Lasso","1","1","237.771926168665"
"3 28","0.14488061513347","RF","1","2","207.181377708369"
"3 29","0.14488061513347","Lasso","0","5","215.716557543614"
"3 29","0.14488061513347","Relaxed Lasso","0","1","217.268441693367"
"3 29","0.14488061513347","RF","0","6","175.725695249845"
"3 30","0.14488061513347","Lasso","3","14","229.153695211706"
"3 30","0.14488061513347","Relaxed Lasso","3","14","240.533692011083"
"3 30","0.14488061513347","RF","2","8","207.7908918028"
"3 31","0.14488061513347","Lasso","2","3","184.493735482105"
"3 31","0.14488061513347","Relaxed Lasso","2","11","175.606431776433"
"3 31","0.14488061513347","RF","3","6","158.180100063858"
"3 32","0.14488061513347","Lasso","3","9","285.661535230803"
"3 32","0.14488061513347","Relaxed Lasso","2","6","286.38529685328"
"3 32","0.14488061513347","RF","2","4","241.635578808092"
"3 33","0.14488061513347","Lasso","1","6","203.537809840943"
"3 33","0.14488061513347","Relaxed Lasso","1","6","201.783488200243"
"3 33","0.14488061513347","RF","3","7","164.300904614434"
"3 34","0.14488061513347","Lasso","0","3","250.669628517463"
"3 34","0.14488061513347","Relaxed Lasso","0","3","253.828221378172"
"3 34","0.14488061513347","RF","2","7","191.329213514467"
"3 35","0.14488061513347","Lasso","2","4","231.065158340446"
"3 35","0.14488061513347","Relaxed Lasso","2","3","233.004576827543"
"3 35","0.14488061513347","RF","2","8","202.59169108576"
"3 36","0.14488061513347","Lasso","1","1","190.562565096942"
"3 36","0.14488061513347","Relaxed Lasso","1","1","190.953114310279"
"3 36","0.14488061513347","RF","1","3","136.929155778218"
"3 37","0.14488061513347","Lasso","1","4","226.822437302883"
"3 37","0.14488061513347","Relaxed Lasso","1","2","225.377146898544"
"3 37","0.14488061513347","RF","1","3","174.716229541417"
"3 38","0.14488061513347","Lasso","2","4","301.35336224715"
"3 38","0.14488061513347","Relaxed Lasso","2","2","305.83849985766"
"3 38","0.14488061513347","RF","2","3","258.794147756815"
"3 39","0.14488061513347","Lasso","2","6","238.879374726812"
"3 39","0.14488061513347","Relaxed Lasso","2","5","240.21627398395"
"3 39","0.14488061513347","RF","3","9","207.422076209743"
"3 40","0.14488061513347","Lasso","2","10","261.265269604141"
"3 40","0.14488061513347","Relaxed Lasso","2","8","265.591118532319"
"3 40","0.14488061513347","RF","2","7","217.926905633653"
"3 41","0.14488061513347","Lasso","1","5","218.141012668851"
"3 41","0.14488061513347","Relaxed Lasso","0","1","219.201548948007"
"3 41","0.14488061513347","RF","1","5","178.179470951135"
"3 42","0.14488061513347","Lasso","3","18","216.602495464705"
"3 42","0.14488061513347","Relaxed Lasso","2","14","217.478795173088"
"3 42","0.14488061513347","RF","1","6","191.721801226061"
"3 43","0.14488061513347","Lasso","1","1","182.378922800353"
"3 43","0.14488061513347","Relaxed Lasso","0","0","184.954426270519"
"3 43","0.14488061513347","RF","0","3","154.123630811588"
"3 44","0.14488061513347","Lasso","1","4","235.264787399687"
"3 44","0.14488061513347","Relaxed Lasso","1","4","239.517775876653"
"3 44","0.14488061513347","RF","2","5","195.185448400426"
"3 45","0.14488061513347","Lasso","0","5","210.593614045309"
"3 45","0.14488061513347","Relaxed Lasso","0","2","210.428912470162"
"3 45","0.14488061513347","RF","0","5","194.183177077767"
"3 46","0.14488061513347","Lasso","2","10","221.810132870747"
"3 46","0.14488061513347","Relaxed Lasso","2","3","206.135604901363"
"3 46","0.14488061513347","RF","3","5","159.643784546395"
"3 47","0.14488061513347","Lasso","1","5","194.055687287715"
"3 47","0.14488061513347","Relaxed Lasso","1","2","194.057962000611"
"3 47","0.14488061513347","RF","0","5","153.988561172632"
"3 48","0.14488061513347","Lasso","2","7","189.494702632556"
"3 48","0.14488061513347","Relaxed Lasso","2","6","188.947355781996"
"3 48","0.14488061513347","RF","3","10","154.784427329542"
"3 49","0.14488061513347","Lasso","3","19","250.444898115682"
"3 49","0.14488061513347","Relaxed Lasso","3","13","252.688350906265"
"3 49","0.14488061513347","RF","4","10","216.234350069194"
"3 50","0.14488061513347","Lasso","1","5","249.988598165668"
"3 50","0.14488061513347","Relaxed Lasso","1","1","247.44238453617"
"3 50","0.14488061513347","RF","1","1","235.858309949214"
"3 51","0.14488061513347","Lasso","3","4","251.431517024172"
"3 51","0.14488061513347","Relaxed Lasso","3","4","251.957014574964"
"3 51","0.14488061513347","RF","3","5","214.615410947154"
"3 52","0.14488061513347","Lasso","0","4","233.312948889668"
"3 52","0.14488061513347","Relaxed Lasso","0","1","231.77202281604"
"3 52","0.14488061513347","RF","2","8","187.98504301536"
"3 53","0.14488061513347","Lasso","1","5","218.088201209739"
"3 53","0.14488061513347","Relaxed Lasso","1","4","218.227659837667"
"3 53","0.14488061513347","RF","0","2","150.402757518106"
"3 54","0.14488061513347","Lasso","2","6","235.657965242816"
"3 54","0.14488061513347","Relaxed Lasso","2","5","235.8580958296"
"3 54","0.14488061513347","RF","2","4","212.716289169395"
"3 55","0.14488061513347","Lasso","2","11","287.361111380404"
"3 55","0.14488061513347","Relaxed Lasso","2","3","288.062891832424"
"3 55","0.14488061513347","RF","1","4","241.193467121626"
"3 56","0.14488061513347","Lasso","1","3","215.059242515508"
"3 56","0.14488061513347","Relaxed Lasso","1","1","221.245721380885"
